_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-486.89278852621794,5000,0.012936403414523767,-1.4117470212434886,1.4468396873846472,0.07364655330291693,-0.019438896,-2.680367,3.20618,0.41253725,-4.5474735088646414e-17,-3.2904041664917187,3.8024245443581814,0.9999867675450671,-0.35241426569377965,-0.9514021539573831,0.0017203458019134396,0.036755347858467395,5,-0.011778282,5.5046225,0.0073617334,1.5,1.0,0.016326616404280164,0.555803572380299,-0.4831643465968276
-461.17196696376516,5000,0.024310139245804774,-1.4397125923572411,1.3161411785005666,0.07806133322097042,-0.0140147135,-2.5824456,2.4965134,0.42128798,-4.5474735088646414e-17,-4.312807319213252,4.28020417768663,0.9999738328135758,-0.3742707121828932,-1.0766748051298858,0.006374546377693701,0.05802254705984772,10,-0.009647613,5.4913564,0.0061057736,2.25,1.0,0.026620336130014924,0.5692940342365942,0.4375595240928022
-334.7077250853202,5000,0.03386073163431654,-1.2343950256520957,1.3059499248867843,0.07815702101815565,-0.0122174695,-2.7747142,2.819235,0.41033944,-2.842170943040401e-17,-3.999092689731479,5.601624105009576,0.9999758261744784,-0.2448906820208808,-0.6692681712911537,0.03624348192052576,0.018401689153127204,15,-0.0076578315,5.470292,0.003785083,2.25,1.0,0.018229474890891648,0.06974209672426324,-0.0458672640114306
-449.02732480550185,5000,0.026323579904086698,-1.4823293429764903,1.4025531716960102,0.08113309683958385,-0.0073718852,-2.6110654,2.5200212,0.41638735,0.0,-3.9044038361019475,5.239481035254101,0.9999769033469982,-0.3458390837610944,-1.0932356761249244,0.022867949650383638,0.05524205949553352,20,-0.008036539,5.4765387,0.0040863287,2.25,1.0,0.023699585536226198,0.6072369107732087,0.4344492722955625
-353.6181250499132,5000,0.030847784079601058,-1.251020939541171,1.4604163402753694,0.07966107364467237,-0.009792187,-2.6581645,2.7922459,0.4101293,2.2737367544323207e-17,-3.5946130405330385,4.4735177780291755,0.9999693805445972,-0.28040865975868184,-0.6589898878575459,0.0203410332136909,0.018260615268862863,25,-0.007094362,5.4771338,0.0033624405,2.25,1.0,0.009984596281958654,0.4576587248148293,0.15167797939411287
-298.92308035821617,5000,0.03713271253836179,-1.3101022419100457,1.4470975027184518,0.07899721946180725,0.0028653336,-2.9110916,2.5166042,0.41981816,1.9895196601282805e-17,-4.122176283091911,5.548301384021747,0.9999692415433303,-0.23009353242112757,-0.6202308784088446,0.003258684089414003,0.009765362256764323,30,-0.008273362,5.494174,0.004206925,2.25,1.0,0.0059212480685725795,0.4016874240452748,-0.29536690411859334
-223.48556551262632,5000,0.04145208150018543,-1.3258095648260246,1.34656350349716,0.07859696278972068,0.009267324,-2.4698331,2.7759721,0.41374978,1.1368683772161603e-16,-3.544614450999984,4.497480585123905,0.9999578096043787,-0.17709049442954264,-0.4662923256629926,0.12629419579930712,0.016331334993122715,35,-0.0056185448,5.4811535,0.002394596,2.25,1.0,0.005292204521475912,0.6791963937964465,-0.05077571522581126
-297.58734994705276,5000,0.03273411184578626,-1.2761647126083133,1.9406487135118282,0.0823552881755853,-0.00022968254,-2.8061168,2.524767,0.41597006,4.5474735088646414e-17,-5.272114229889857,3.8431685234043877,0.9999631395866075,-0.22925311445494403,-0.7017553009831726,0.016094220132535995,0.017956520424892666,40,-0.007775563,5.473646,0.0038453278,2.25,1.0,0.009951961319866974,0.45883692766730544,0.23682149637217265
-262.6016368833893,5000,0.03616285296320821,-1.276792564784618,1.5060225134211358,0.08011750792856362,0.0061762407,-3.0041628,2.5135555,0.4088174,1.2789769243681803e-17,-5.215673173879067,5.282397027290896,0.999955999421218,-0.21211449548256542,-0.41280886906692277,0.02318495477281048,0.007884617195017065,45,-0.008027037,5.473731,0.003579068,2.25,1.0,0.0033231039720246335,0.5896043926353002,0.5135766791246282
-286.59589685696716,5000,0.032765046847930426,-1.4650347957257925,1.432604702932479,0.0831425214868798,0.00079567224,-2.5573993,2.7053776,0.41116878,0.0,-5.678155909660693,4.310782664842336,0.9999644427827332,-0.2341659310207516,-0.7851852893680005,0.05597015284002967,0.020646720454198908,50,-0.00866768,5.4451084,0.0037268058,2.25,1.0,0.01346111218873518,0.35955964532698126,0.25500267855598946
-231.01724422386505,5000,0.03584420299682412,-1.389850196261526,1.3452186939233335,0.07812446218332546,0.0017857467,-2.660485,2.4426374,0.4089267,-1.1368683772161604e-17,-2.6791904896248426,6.297175051000235,0.9999392198755177,-0.201956536111695,-0.33474697707116097,-0.0015759017697750185,0.007276298668074787,55,-0.0082753515,5.435387,0.0041588186,2.25,1.0,0.0023510129689856937,0.7201749513792889,0.48551765999027663
-177.4883667620242,5000,0.04000055220715722,-1.4261331709518068,1.44778241926238,0.07963124867946772,0.011890134,-2.274719,2.6141186,0.4080862,4.5474735088646414e-17,-3.840969161945939,5.985023974993581,0.9999394364406883,-0.15549335726914756,-0.34654464038765864,0.12603748361421035,0.01574069528567492,60,-0.009290848,5.4360304,0.0041610906,2.25,1.0,0.0025655447167273263,0.8399313250101055,0.6343612941608516
-169.17093010053185,5000,0.0387049832859758,-1.3710695740563874,1.4726779542985813,0.08102414741470153,0.014692601,-2.6759765,2.8338656,0.4040853,-2.2737367544323207e-17,-5.51160198442366,3.0915412513923255,0.9999597557018133,-0.14468039461440277,-0.34484725912175895,0.16190208069274342,0.011408429346686363,65,-0.007907639,5.443125,0.0037109482,2.25,1.0,0.0045470764503026916,0.6042794981115491,-0.012812975182963982
-192.02134939049728,5000,0.03878517105344409,-1.3056724884365227,1.2992989565058608,0.07966858829671242,0.012463352,-2.363431,2.9642053,0.4120787,0.0,-6.744407955927963,3.4716953053953294,0.9999412467476628,-0.18312936071790467,-0.3333129197815251,0.0340981769844097,0.008605011852454544,70,-0.0063483915,5.415843,0.0026898228,2.25,1.0,0.002278628487141239,0.7503191538107798,0.5279897651119618
-104.6434035463382,5000,0.04239351776923201,-1.381562753241404,1.330732554096341,0.08029399792457843,0.02695804,-2.5561786,2.4625256,0.40302324,2.2737367544323207e-17,-3.9470746556186627,4.273009294467086,0.9999419021137008,-0.08760959114857672,-0.3162331977816947,0.15881860473736095,0.013832175515213558,75,-0.007534113,5.4213514,0.00351432,2.25,1.0,0.00534646742224421,0.64401023203564,0.5263454048413123
-124.70423794718499,5000,0.04245440298476867,-1.2717920679192753,1.2567001799603903,0.08091405635602093,0.030971956,-2.2747135,2.8743029,0.41654614,-1.7053025658242403e-17,-4.553387600621995,3.6754040824859797,0.9999434064486348,-0.10235829059151806,-0.3458185629996039,0.11036980656736861,0.013407177674410851,80,-0.0069805947,5.4023733,0.003136427,2.25,1.0,0.003311148068078675,0.7588378486351308,0.6922443889132939
-126.76310286703033,5000,0.038562857150846515,-1.2519591985067429,1.3978407859430098,0.08077723598569406,0.020711102,-2.4221978,2.5438867,0.40781868,-2.2737367544323207e-17,-5.196037414800697,3.109231161036745,0.9999544507510935,-0.10447367713266215,-0.47908605038452046,0.2373031819579663,0.020975771246032154,85,-0.006754809,5.3641167,0.002940807,2.25,1.0,0.010473895164137485,0.5008395064136226,0.4027865762450836
-71.02256363607971,5000,0.04229030732958754,-1.3265192686910294,1.2425343704383969,0.0799341871837807,0.03747514,-2.2867656,2.7178342,0.4047842,1.1368683772161604e-17,-5.003292864864305,4.5432028463177865,0.9999497905320551,-0.07109330452562078,-0.3025874634313395,0.1431102227063254,0.012631242704416354,90,-0.007821475,5.3434525,0.0037035865,2.25,1.0,0.004411985791237999,0.6626764342798226,0.580642101282581
-8.986855148446626,5000,0.04599522173022425,-1.4712355662359287,1.2411927157497007,0.0747849684148437,0.03805633,-2.643624,2.9571788,0.40143332,-4.263256414560601e-17,-5.6234747304602175,4.588975001743931,0.9999516305642366,-0.007903732980401154,-0.3062204779423892,0.1534432995345075,0.011438883778803257,95,-0.006377468,5.3343534,0.0029738524,2.25,1.0,0.0047136171216164355,0.5936886692636876,0.2873237155831041
61.27391043072303,5000,0.04862029130243841,-1.2174474754545899,1.5888388348234477,0.0701806459031575,0.052156072,-2.4141994,2.6559463,0.39729282,-1.1368683772161604e-17,-5.55619859946605,3.97368303987259,0.9999356803507177,0.04143018861094961,-0.18623750774036885,0.18509911533723714,0.00515803747216537,100,-0.00960808,5.33055,0.004451831,2.25,1.0,0.0036773237584748477,0.3129464017995578,0.06575994763241122
18.79458678288271,5000,0.044276533869610175,-1.2944304088844223,1.1984543306260784,0.07440611357131657,0.041667264,-2.724184,2.9300177,0.39971793,5.684341886080802e-18,-4.951408852900782,2.990527244708642,0.9999502409565166,0.015813730034402278,-0.25392387478643097,0.22982404837831955,0.00933165633487458,105,-0.005809105,5.3424187,0.002858096,2.25,1.0,0.00531844354221604,0.43081159793171886,0.34061914251528724
64.72514181077511,5000,0.04568084488963119,-1.2473359206167214,1.2670065470679044,0.07233728559039601,0.046131626,-2.672863,2.9923606,0.39690113,5.684341886080802e-18,-5.10232723707227,6.100395000658215,0.999943209513028,0.07001139319445056,-0.18080376532148265,0.22930784802271276,0.004053220803137083,110,-0.008382777,5.3389597,0.0041616317,2.25,1.0,0.0031367387468123334,0.2546740346326778,0.1974200918737089
-40.059783258685584,5000,0.038185666025952546,-1.3110090829896168,1.5705864558781648,0.08005931890426671,0.030186033,-2.535588,2.7028732,0.40334764,-1.7053025658242403e-17,-5.100931347459074,4.0650804251461325,0.9999522465371093,-0.029636210876178928,-0.34057020427868523,0.21554226239070023,0.022592470364519657,115,-0.0068924325,5.342059,0.0029627208,2.25,1.0,0.004919661121105357,0.7822460638819864,0.6757954490558791
45.047550264740686,5000,0.04327094429854618,-1.2889965840142839,1.415222991226108,0.07695065273422948,0.048918653,-2.4056895,2.8531146,0.40158188,5.684341886080802e-18,-6.264252810258123,4.559667407265397,0.9999524032636514,0.017571216075122555,-0.3099302933972978,0.3709735625437811,0.016905788936425137,120,-0.006068606,5.3301387,0.0026132506,2.25,1.0,0.006513930405284259,0.6192871649600601,0.5467438310277316
55.124358396113735,5000,0.04308552628850173,-1.152048357733003,1.3388502983982966,0.07751724981520533,0.037404414,-3.0325882,2.7934453,0.40388036,-2.2737367544323207e-17,-5.948421655750393,4.3805764131118705,0.9999461648439879,0.04052481594555893,-0.2712160925535684,0.29254227923542614,0.02173473240813226,125,-0.0061612115,5.3093944,0.0030133387,2.25,1.0,0.005831144941561869,0.7453326266593764,0.6914406272450078
66.7435253581821,5000,0.041884866931195856,-1.2150578693494396,1.5540349722575202,0.0793739958669303,0.04820446,-2.4817588,2.7928827,0.4016347,6.821210263296961e-17,-6.41013903130624,5.311680432448191,0.9999453999798541,0.05391677453046179,-0.30653480761020685,0.27569552790257945,0.024973197373305892,130,-0.008049367,5.289283,0.003367852,2.25,1.0,0.0029566427300567956,0.8822112464754496,0.8488589398418143
141.42532351430373,5000,0.045498783149249225,-1.656308465332599,1.3258112202552708,0.07587627946785151,0.06324847,-2.5500145,2.8932245,0.41009858,2.2737367544323207e-17,-4.509364020080681,3.7598634763821424,0.9999593951138893,0.12433469611990863,-0.3450565695765395,0.33892689225110606,0.01263628406794153,135,-0.009261005,5.2891407,0.004574433,2.25,1.0,0.008185087839988107,0.3526727050626709,0.022973370889986078
126.42111256870946,5000,0.043612033152675284,-1.344011472862956,1.533896733300639,0.07573825811905596,0.05470027,-2.6035798,2.659244,0.4121233,1.7053025658242403e-17,-6.804866273453589,4.527682014611104,0.9999547952248057,0.1381092675322951,-0.17974385848418675,0.3361646915506264,0.007794082021851264,140,-0.006754505,5.269833,0.0032584122,2.25,1.0,0.0038086618053803966,0.5162952380462471,0.3349687399811766
126.79818547223874,5000,0.042157837641487526,-1.2455056528104578,1.4011081768215778,0.07825383005806717,0.049132034,-2.3231013,2.8624396,0.40363428,5.684341886080802e-18,-6.418604110359051,4.646734003224486,0.9999573150832944,0.08942120404044174,-0.2838566413080498,0.43599940213167176,0.02489795304913685,145,-0.0071567707,5.2613916,0.0030205245,2.25,1.0,0.007141243748663626,0.7137714845311836,0.6714475276082892
147.83461286755391,5000,0.04333970901357766,-1.3514869078139358,1.3689975773194165,0.07400210708104359,0.05810534,-2.314881,3.249658,0.40571067,1.1368683772161604e-17,-6.182648882617637,4.789675238051414,0.9999554905290191,0.13803923292656806,-0.22620618138816742,0.36375149758365416,0.0072496278452184185,150,-0.0077749323,5.245217,0.0035076009,2.25,1.0,0.005050906716939147,0.3146678311714248,0.10556020258019694
234.65109274000434,5000,0.04629769907885237,-1.1967294782295446,1.2477927105984843,0.0743388862732054,0.05812147,-2.8347044,3.051523,0.40617064,-1.1368683772161604e-17,-2.8371321056635583,4.793738113140575,0.9999398947004223,0.19069757998003792,-0.05786733106415858,0.37643027124481776,0.008785441777480103,155,-0.010429145,5.234272,0.0050741644,2.25,1.0,0.004484890211414278,0.59916540793105,0.4677416400923956
135.22615481712432,5000,0.04003732537826356,-1.3063535300983808,1.2227997536397122,0.07943689192079287,0.048887353,-2.5202653,2.9290252,0.41488338,-2.2737367544323207e-17,-6.1433518154500915,3.74528433276711,0.9999587576124471,0.1057851339747026,-0.2829592392263499,0.33629052172781493,0.019094812431768488,160,-0.0072734356,5.2418623,0.003529373,2.25,1.0,0.008640089515249881,0.577933150018649,0.4996484606146968
78.08980281460717,5000,0.037450176893914,-1.4699999523300253,1.2960002044690229,0.08335099361015524,0.034057207,-2.5957513,2.9072855,0.4126666,0.0,-6.459431322130934,3.8702352250693006,0.9999625619347003,0.04929314106996737,-0.3908498355524797,0.40466422643146427,0.03402211897309671,165,-0.008040549,5.224047,0.0035588592,2.25,1.0,0.01159778753236146,0.6591620259550917,0.5716672882644123
59.59697637534479,5000,0.03569260926882074,-1.2869527507100227,1.5461419774128404,0.08384864212195177,0.028766477,-2.347386,3.2464757,0.41832355,-1.7053025658242403e-17,-6.836095639518207,4.348944584502433,0.9999607789336098,0.04311096070661886,-0.2801319445652802,0.26154642546061385,0.024850422155943557,170,-0.0072374577,5.215861,0.0033431305,2.25,1.0,0.006542921389701445,0.7391853631852789,0.7044117195700288
183.19285891279497,5000,0.041030625461095385,-1.3109823895302866,1.4505267400964166,0.07643535979259425,0.054997023,-2.6869664,3.2226844,0.40890265,1.7053025658242403e-17,-5.561714217278225,5.076619173112795,0.9999658913584237,0.15627651118520097,-0.3099963365496507,0.3537584429150218,0.016144269588481926,175,-0.0074801194,5.2246623,0.003265393,2.25,1.0,0.011520670920566177,0.291882817006323,0.07895876090372156
264.6292336112227,5000,0.04335688176147522,-1.318713932892207,1.2661088401947576,0.07704380118494414,0.049369164,-2.600831,2.8305802,0.42020324,7.958078640513122e-17,-3.6008978917563708,7.778643187753,0.9999573920087674,0.2056972684963911,-0.09899776638323629,0.42237764917675097,0.009957616455379337,180,-0.007008419,5.2285395,0.003078316,2.25,1.0,0.006417665308048609,0.41156311938709267,0.19298166914136394
